,ID,Gender,DOB,Lead_Creation_Date,City_Code,City_Category,Employer_Code,Employer_Category1,Employer_Category2,Monthly_Income,Customer_Existing_Primary_Bank_Code,Primary_Bank_Type,Contacted,Source,Source_Category,Existing_EMI,Loan_Amount,Loan_Period,Interest_Rate,EMI,Var1,Scores
20333,APPJ90138046338,Female,08/09/80,27/08/16,C10003,A,COM0001174,B,4.0,1350.0,B004,P,N,S133,B,400.0,0.0,0.0,0.0,0.0,0,0.00
20335,APPM70018125636,Female,14/11/86,27/08/16,C10001,A,COM0001702,B,4.0,1600.0,B002,P,N,S143,B,300.0,0.0,0.0,0.0,0.0,0,0.00
20336,APPN40509854742,Female,11/10/62,27/08/16,C10018,C,COM0037442,A,4.0,1750.0,B003,G,Y,S157,B,0.0,26000.0,4.0,35.5,1021.0,2,0.06
20337,APPO40850765814,Male,26/11/71,27/08/16,C10001,A,COM0039568,A,4.0,2500.0,B003,G,Y,S143,C,0.0,38000.0,4.0,21.7,783.8,2,0.41
20338,APPP20715408931,Female,15/10/86,27/08/16,C10017,B,COM0006944,C,4.0,700.0,B003,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20339,APPQ30484941046,Female,04/08/90,27/08/16,C10041,C,COM0006629,A,4.0,1200.0,B001,P,N,S159,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20340,APPR30654377123,Female,25/03/84,27/08/16,C10004,A,COM0000079,B,1.0,3900.0,B002,P,N,S133,B,1500.0,0.0,0.0,0.0,0.0,10,6.53
20341,APPS60132667203,Male,01/05/86,27/08/16,C10005,A,COM0000917,C,4.0,4400.0,B017,G,Y,S133,C,0.0,79000.0,4.0,13.8,2149.0,7,2.66
20342,APPT10890316341,Female,07/11/83,27/08/16,C10002,A,COM0001149,B,4.0,1700.0,B004,P,Y,S159,B,490.0,9000.0,2.0,31.5,371.2,2,0.02
20343,APPU60199659433,Female,10/10/80,27/08/16,C10018,C,COM0004526,C,4.0,1400.0,B004,P,N,S143,B,0.0,0.0,0.0,0.0,0.0,2,0.00
20344,APPV50536546545,Male,24/01/90,27/08/16,C10047,B,COM0029197,C,4.0,3000.0,B015,P,Y,S133,C,0.0,74000.0,5.0,15.3,1221.0,7,1.16
20345,APPW90715342601,Male,29/11/77,27/08/16,C10007,A,COM0037641,B,4.0,60000.0,B002,P,Y,S157,B,0.0,100000.0,3.0,14.8,3459.0,10,6.35
20346,APPX90031644723,Male,31/01/89,27/08/16,C10001,A,COM0020170,A,4.0,2500.0,B001,P,Y,S133,C,0.0,38000.0,4.0,24.0,1239.0,7,1.76
20347,APPY30793854832,Male,24/02/93,27/08/16,C10584,C,COM0000255,A,4.0,20000.0,B004,P,Y,S151,B,550.0,30000.0,3.0,16.8,1066.0,7,0.09
20348,APPZ40259689912,Female,15/01/86,27/08/16,C10027,A,COM0000176,A,4.0,3300.0,B041,P,Y,S161,B,0.0,50000.0,5.0,17.7,825.0,7,1.14
20349,APPA50043218025,Male,01/01/90,27/08/16,C10005,A,COM0028303,B,4.0,2500.0,B001,P,Y,S143,C,0.0,36000.0,3.0,22.8,990.0,4,0.35
20350,APPB10315293139,Female,24/08/87,27/08/16,C10004,A,COM0002226,C,4.0,5700.0,B003,G,Y,S143,C,0.0,97000.0,4.0,14.9,2000.6,7,3.87
20351,APPC90362849239,Female,11/02/80,27/08/16,C10004,A,COM0054219,A,4.0,1500.0,B018,G,N,S157,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20352,APPE80589849426,Female,16/04/87,27/08/16,C10051,B,COM0004999,A,4.0,2140.0,B027,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.82
20353,APPF90012175515,Female,26/02/84,27/08/16,C10004,A,COM0023905,C,4.0,3900.0,B001,P,Y,S156,B,300.0,50000.0,5.0,15.7,825.0,7,3.74
20355,APPH40554032706,Female,04/05/92,27/08/16,C10197,C,COM0000200,C,4.0,1350.0,B024,G,N,S159,B,700.0,0.0,0.0,0.0,0.0,0,0.00
20356,APPI90574021824,Female,30/04/79,27/08/16,C10003,A,COM0000227,B,4.0,1100.0,B002,P,N,S143,B,220.0,0.0,0.0,0.0,0.0,0,0.00
20358,APPL30279269138,Male,01/01/65,27/08/16,C10122,C,COM0018893,C,4.0,1700.0,B003,G,Y,S157,B,0.0,20000.0,4.0,22.7,412.5,2,0.00
20359,APPM40361368249,Female,04/04/89,27/08/16,C10137,C,COM0014621,A,4.0,1646.8,B003,G,N,S157,B,700.0,0.0,0.0,0.0,0.0,0,0.00
20360,APPN30791009311,Female,04/04/89,27/08/16,C10137,C,COM0042114,A,4.0,1646.8,B003,G,N,S157,B,600.0,0.0,0.0,0.0,0.0,0,0.00
20361,APPO20155337425,Male,11/03/83,27/08/16,C10005,A,COM0005493,B,4.0,2616.8,B001,P,Y,S133,B,1000.0,10000.0,4.0,17.6,206.2,7,0.48
20362,APPP80189769503,Female,04/01/81,27/08/16,C10008,A,COM0043057,C,4.0,1800.0,B013,G,N,S134,B,0.0,0.0,0.0,0.0,0.0,0,0.02
20363,APPQ80591556614,Male,04/10/83,27/08/16,C10003,A,COM0014219,C,4.0,2800.0,B002,P,Y,S133,B,0.0,60000.0,5.0,14.5,1411.0,10,2.45
20364,APPS10742202803,Male,06/08/89,27/08/16,C10003,A,COM0047706,A,4.0,2850.0,B001,P,Y,S133,B,0.0,13000.0,2.0,20.8,536.2,7,0.66
20365,APPT40820725929,Male,17/05/87,27/08/16,C10171,C,COM0043654,A,4.0,1500.0,B003,G,Y,S133,B,200.0,10000.0,4.0,37.0,402.0,2,0.01
20367,APPV80245013149,Male,05/12/67,27/08/16,C10017,B,COM0001544,B,4.0,2540.0,B037,G,Y,S157,C,0.0,45000.0,4.0,29.0,1594.0,7,0.10
20368,APPW90713278218,Female,07/06/81,27/08/16,C10001,A,COM0001183,B,4.0,4000.0,B001,P,N,S133,B,1900.0,0.0,0.0,0.0,0.0,0,2.28
20369,APPX40269872348,Female,10/08/65,27/08/16,C10004,A,COM0006412,A,4.0,4100.0,B003,G,N,S122,B,2200.0,0.0,0.0,0.0,0.0,0,0.33
20370,APPY80051556449,Male,04/07/88,27/08/16,C10007,A,COM0001352,C,4.0,5000.0,B002,P,Y,S133,B,1448.7,50000.0,4.0,16.2,1031.2,10,4.67
20371,APPZ20606764501,Male,02/04/90,27/08/16,C10016,B,COM0010727,B,4.0,1400.0,B007,G,Y,S143,C,0.0,21000.0,4.0,29.9,433.1,2,0.00
20372,APPB80780595727,Male,04/04/90,27/08/16,C10006,A,COM0005417,A,4.0,2400.0,B001,P,Y,S134,C,0.0,40000.0,4.0,28.5,1406.0,2,4.45
20373,APPC70887522816,Female,06/07/83,27/08/16,C10002,A,COM0014454,C,4.0,1500.0,B012,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20374,APPE70216285003,Male,26/03/76,27/08/16,C10005,A,COM0000076,C,1.0,5000.0,B001,P,Y,S134,B,250.0,20000.0,4.0,14.5,412.5,10,2.58
20375,APPF80986304132,Female,18/10/83,27/08/16,C10003,A,COM0017208,A,4.0,2130.0,B001,P,N,S141,B,1050.0,0.0,0.0,0.0,0.0,0,0.23
20376,APPG90597836217,Male,10/12/66,27/08/16,C10002,A,COM0002904,A,4.0,3500.0,B029,G,Y,S157,C,0.0,60000.0,4.0,16.3,1237.5,4,0.80
20378,APPI10534333446,Male,11/09/84,27/08/16,C10001,A,COM0010324,B,4.0,5000.0,B002,P,Y,S133,B,0.0,50000.0,2.0,16.4,2062.5,10,2.77
20379,APPJ70935432518,Female,09/07/91,27/08/16,C10007,A,COM0000818,B,4.0,800.0,B003,G,N,S159,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20380,APPK50459297621,Male,23/08/93,27/08/16,C10002,A,COM0000748,B,4.0,2300.0,B001,P,Y,S133,B,0.0,5000.0,1.0,23.7,412.5,4,0.23
20381,APPL10300382712,Female,05/02/91,27/08/16,C10005,A,COM0037768,A,4.0,2482.0,B004,P,N,S127,B,898.4,0.0,0.0,0.0,0.0,0,0.82
20382,APPM70674093828,Male,20/12/90,27/08/16,C10005,A,COM0000911,B,4.0,2250.0,B002,P,Y,S133,C,0.0,38000.0,4.0,21.0,783.8,4,2.80
20383,APPN20023192931,Male,05/01/77,27/08/16,C10001,A,COM0005156,B,4.0,2850.0,B010,G,Y,S157,C,0.0,43000.0,4.0,19.7,886.9,2,1.02
20384,APPO40194442014,Female,25/11/89,27/08/16,C10077,C,COM0003817,C,4.0,1220.0,B006,P,Y,S127,B,0.0,15000.0,4.0,37.0,603.0,2,0.02
20385,APPP80085896127,Male,30/10/80,27/08/16,C10007,A,COM0007701,A,4.0,1500.0,B003,G,Y,S159,C,0.0,22000.0,4.0,33.2,453.8,2,0.00
20387,APPR20669972311,Male,31/05/89,27/08/16,C10006,A,COM0013418,A,4.0,4700.0,B004,P,Y,S159,C,0.0,80000.0,4.0,15.3,1650.0,10,3.69
20388,APPS10592178438,Female,18/06/72,27/08/16,C10051,B,COM0033795,A,4.0,2400.0,B012,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.51
20389,APPU70295975623,Female,13/06/85,27/08/16,C10010,A,COM0014100,B,4.0,1620.0,B002,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20390,APPV50532907734,Male,23/01/87,27/08/16,C10006,A,COM0000752,C,4.0,2000.0,B007,G,Y,S133,B,520.0,23000.0,4.0,21.0,474.4,2,0.11
20391,APPW60380218829,Male,20/10/84,27/08/16,C10003,A,COM0024592,A,4.0,2230.0,B003,G,Y,S159,B,0.0,10000.0,3.0,22.0,275.0,2,0.12
20394,APPZ40761328148,Female,07/02/94,27/08/16,C10010,A,COM0000012,A,2.0,1500.0,B002,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20395,APPA50685773203,Female,25/10/87,27/08/16,C10001,A,COM0000100,B,2.0,5500.0,B001,P,N,S143,B,0.0,0.0,0.0,0.0,0.0,10,6.60
20396,APPB40064506346,Female,02/05/88,27/08/16,C10062,A,COM0000638,C,4.0,2500.0,B003,G,N,S134,B,0.0,0.0,0.0,0.0,0.0,7,0.90
20397,APPC80936401416,Male,20/09/80,27/08/16,C10031,C,COM0000018,A,1.0,2500.0,B018,G,Y,S159,B,570.0,20000.0,3.0,18.2,725.0,7,5.47
20398,APPF60269764749,Male,11/07/88,27/08/16,C10005,A,COM0003744,B,4.0,1250.0,B002,P,Y,S133,C,0.0,20000.0,4.0,30.5,412.5,2,0.01
20400,APPI90728588025,Female,14/03/90,27/08/16,C10001,A,COM0031062,C,4.0,3200.0,B002,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,7,1.77
20401,APPJ50547046128,Male,14/12/79,27/08/16,C10006,A,COM0002297,C,4.0,1500.0,B001,P,Y,S159,C,0.0,24000.0,4.0,26.8,495.0,2,0.00
20403,APPN90891696512,Male,05/10/88,27/08/16,C10005,A,COM0000172,A,4.0,2000.0,B013,G,Y,S122,B,0.0,37000.0,5.0,16.0,900.0,2,0.38
20404,APPO70355642618,Male,30/08/66,27/08/16,C10047,B,COM0054771,A,4.0,5000.0,B010,G,Y,S143,B,1500.0,10000.0,3.0,18.0,362.0,7,6.58
20406,APPR30958396946,Female,23/01/92,27/08/16,C10016,B,COM0054327,A,4.0,1500.0,B001,P,Y,S133,B,0.0,19000.0,3.0,29.3,522.5,2,0.00
20408,APPU10943368203,Male,26/09/84,27/08/16,C10266,C,COM0050943,B,4.0,3000.0,B004,P,Y,S133,B,500.0,10000.0,2.0,17.2,412.5,7,0.98
20409,APPV20435322337,Female,06/09/95,27/08/16,C10018,C,COM0041529,C,4.0,500.0,B003,G,N,S143,B,200.0,0.0,0.0,0.0,0.0,0,0.00
20410,APPX20358156536,Female,01/02/81,27/08/16,C10004,A,COM0004486,C,4.0,1250.0,B039,G,N,S162,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20411,APPY90798732606,Male,03/11/85,27/08/16,C10003,A,COM0005951,B,4.0,2600.0,B001,P,Y,S133,B,683.3,30000.0,3.0,18.2,1087.0,7,0.29
20412,APPZ20764375712,Female,27/09/79,27/08/16,C10001,A,COM0000564,B,4.0,11000.0,B032,G,N,S133,B,4600.0,0.0,0.0,0.0,0.0,0,3.56
20413,APPB30030498903,Female,12/04/91,27/08/16,C10049,C,COM0013052,A,4.0,1850.0,B008,G,N,S133,B,850.0,0.0,0.0,0.0,0.0,0,0.08
20414,APPC10688315021,Male,08/04/92,27/08/16,C10097,C,COM0012198,A,4.0,4000.0,B001,P,Y,S143,B,0.0,50000.0,5.0,16.2,825.0,7,3.36
20415,APPD50165766145,Male,10/07/90,27/08/16,C10004,A,COM0000096,B,1.0,2300.0,B002,P,Y,S133,C,0.0,35000.0,4.0,24.0,1141.0,2,0.31
20417,APPF10827829302,Male,13/05/84,27/08/16,C10003,A,COM0000187,C,4.0,3500.0,B001,P,Y,S133,B,0.0,100000.0,5.0,14.3,1650.0,10,0.47
20418,APPG90606697417,Male,04/04/87,27/08/16,C10005,A,COM0000114,B,2.0,6000.0,B005,P,Y,S143,B,2000.0,50000.0,3.0,13.8,1375.0,10,2.22
20419,APPH70075028525,Male,28/07/88,27/08/16,C10006,A,COM0000042,C,3.0,6500.0,B005,P,Y,S133,C,0.0,117000.0,4.0,13.9,2413.1,10,5.94
20420,APPI20957648604,Male,03/07/86,27/08/16,C10001,A,COM0004626,B,4.0,6600.0,B001,P,Y,S143,B,907.5,10000.0,2.0,15.2,486.0,10,7.82
20421,APPJ80854303721,Male,15/07/82,27/08/16,C10001,A,COM0000008,A,1.0,8000.0,B002,P,Y,S133,C,0.0,120000.0,4.0,13.4,2475.0,10,3.05
20422,APPK30080045833,Male,08/03/85,27/08/16,C10007,A,COM0001436,A,4.0,3200.0,B037,G,Y,S122,C,0.0,59000.0,4.0,14.5,1627.0,4,1.26
20423,APPM10421805026,Male,30/08/83,27/08/16,C10002,A,COM0000009,A,1.0,2500.0,B002,P,Y,S127,C,0.0,42000.0,4.0,17.7,866.2,7,1.04
20424,APPN80312325108,Male,05/07/87,27/08/16,C10004,A,COM0024979,A,4.0,3580.0,B001,P,Y,S133,B,1000.0,30000.0,3.0,16.7,825.0,7,2.32
20425,APPO30248405216,Female,21/10/89,27/08/16,C10003,A,COM0002804,B,4.0,1100.0,B001,P,N,S161,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20426,APPP50534237349,Female,30/03/93,27/08/16,C10003,A,COM0000673,B,4.0,3141.3,B001,P,Y,S143,B,0.0,10000.0,1.0,17.0,912.0,7,0.72
20427,APPR30631473515,Male,31/08/78,27/08/16,C10007,A,COM0013713,C,4.0,2535.0,B030,P,Y,S133,C,0.0,46000.0,4.0,15.7,948.8,2,0.76
20428,APPS80098107649,Female,16/05/89,27/08/16,C10006,A,COM0000004,B,2.0,7200.0,B003,G,N,S133,B,5000.0,0.0,0.0,0.0,0.0,0,1.26
20429,APPT50561591744,Male,03/03/86,27/08/16,C10002,A,COM0000143,B,4.0,12050.0,B001,P,Y,S133,B,1500.0,150000.0,3.0,14.3,4125.0,10,16.11
20430,APPU60350441845,Female,23/12/76,27/08/16,C10004,A,COM0000246,C,4.0,10000.0,B008,G,N,S157,B,7500.0,0.0,0.0,0.0,0.0,0,1.81
20432,APPW10088928013,Female,10/08/87,27/08/16,C10009,B,COM0003980,A,4.0,1500.0,B003,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20433,APPX50304284122,Female,21/04/87,27/08/16,C10003,A,COM0012895,C,4.0,22000.0,B004,P,Y,S143,C,0.0,120000.0,4.0,13.0,3219.0,7,2.87
20434,APPY90022363245,Female,06/08/81,27/08/16,C10056,C,COM0047347,A,4.0,1650.0,B003,G,N,S122,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20435,APPZ30548108321,Male,17/05/86,27/08/16,C10035,C,COM0001453,A,4.0,2500.0,B001,P,Y,S133,B,0.0,12000.0,3.0,14.8,415.0,7,1.96
20436,APPA70872267424,Female,03/03/71,27/08/16,C10025,A,COM0000637,A,4.0,5100.0,B032,G,Y,S157,C,0.0,100000.0,5.0,14.8,2371.0,7,2.74
20437,APPE40069784808,Male,18/03/81,27/08/16,C10019,B,COM0026771,B,4.0,1400.0,B003,G,Y,S133,B,171.7,17000.0,4.0,26.7,350.6,2,0.00
20438,APPF50821785943,Female,25/09/90,27/08/16,C10004,A,COM0000005,A,1.0,1650.0,B001,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,2,0.00
20439,APPG70823471006,Male,22/07/83,27/08/16,C10025,A,COM0014214,A,4.0,2500.0,B002,P,Y,S133,C,0.0,43000.0,5.0,24.0,1237.0,2,0.30
20440,APPH20853519122,Female,28/02/89,27/08/16,C10005,A,COM0009794,A,4.0,2760.0,B003,G,N,S161,B,1300.0,0.0,0.0,0.0,0.0,0,2.19
20441,APPI50228133204,Male,05/03/88,27/08/16,C10001,A,COM0038606,B,4.0,3600.0,B002,P,Y,S133,B,300.0,30000.0,5.0,18.0,762.0,7,3.57
20442,APPJ90169089334,Female,14/08/91,27/08/16,C10001,A,COM0054105,B,4.0,1600.0,B001,P,N,S143,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20443,APPK90007787416,Female,12/06/89,27/08/16,C10187,C,COM0001901,A,4.0,1250.0,B034,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20444,APPM90631927605,Male,11/10/89,27/08/16,C10004,A,COM0005794,A,4.0,2500.0,B005,P,Y,S133,C,0.0,38000.0,4.0,24.0,1239.0,7,1.76
20445,APPN20028297723,Female,05/08/86,27/08/16,C10005,A,COM0002869,A,4.0,4200.0,B001,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,10,3.87
20446,APPO70229226829,Male,08/06/85,27/08/16,C10038,C,COM0000036,C,2.0,1682.3,B021,P,Y,S159,C,0.0,25000.0,4.0,21.9,515.6,2,0.00
20447,APPQ50007894022,Male,24/02/80,27/08/16,C10013,B,COM0020489,A,4.0,2500.0,B008,G,Y,S151,B,500.0,20000.0,3.0,19.7,550.0,7,0.83
20448,APPR10004879141,Male,30/07/80,27/08/16,C10007,A,COM0002895,C,4.0,4500.0,B002,P,Y,S133,C,0.0,76000.0,4.0,13.8,2067.0,10,6.10
20449,APPS10291775205,Male,10/12/88,27/08/16,C10004,A,COM0000831,B,4.0,1800.0,B004,P,Y,S133,C,0.0,29000.0,4.0,25.0,598.1,2,0.02
20450,APPT80018741311,Male,15/08/92,27/08/16,C10004,A,COM0000434,B,4.0,1700.0,B015,P,Y,S143,B,0.0,10000.0,2.0,31.5,567.0,2,0.22
20451,APPX10297969721,Female,31/08/92,27/08/16,C10010,A,COM0000972,A,4.0,1600.0,B009,G,N,S143,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20452,APPY30057241848,Female,12/06/94,27/08/16,C10007,A,COM0000653,A,4.0,1000.0,B003,G,N,S153,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20455,APPB60461186101,Female,29/06/91,27/08/16,C10024,A,COM0014412,B,4.0,1700.0,B004,P,N,S143,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20456,APPD30064032317,Male,04/02/81,27/08/16,C10001,A,COM0001037,C,4.0,4800.0,B001,P,Y,S133,B,600.0,30000.0,3.0,15.2,825.0,10,9.08
20457,APPE50232426407,Male,15/07/95,27/08/16,C10008,A,COM0000522,A,4.0,2800.0,B002,P,Y,S143,C,0.0,50000.0,4.0,15.5,1404.0,4,1.19
20458,APPF50699168528,Female,30/09/89,27/08/16,C10002,A,COM0009558,A,4.0,1200.0,B003,G,N,S134,B,600.0,0.0,0.0,0.0,0.0,0,0.00
20459,APPG10582394633,Female,11/02/97,27/08/16,C10009,B,COM0000316,A,4.0,1700.0,B012,G,N,S143,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20460,APPH70913586743,Female,18/03/83,27/08/16,C10006,A,COM0000027,B,2.0,7200.0,B005,P,N,S143,B,1400.0,0.0,0.0,0.0,0.0,10,5.52
20461,APPI20158798801,Female,20/09/86,27/08/16,C10016,B,COM0001106,B,4.0,1080.0,B001,P,N,S134,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20462,APPJ30481447935,Male,06/02/84,27/08/16,C10007,A,COM0000104,C,1.0,2180.0,B001,P,Y,S133,B,175.8,10000.0,5.0,18.2,255.0,2,0.71
20463,APPK20655506001,Male,04/09/93,27/08/16,C10009,B,COM0000492,A,4.0,1800.0,B003,G,Y,S122,C,0.0,29000.0,4.0,28.8,598.1,2,0.04
20464,APPL80796758138,Female,25/12/88,27/08/16,C10002,A,COM0000867,A,4.0,5800.0,B001,P,Y,S133,B,0.0,60000.0,5.0,16.1,990.0,10,19.18
20465,APPM10766575216,Female,04/10/86,27/08/16,C10002,A,COM0001403,C,4.0,1550.0,B015,P,N,S143,B,0.0,0.0,0.0,0.0,0.0,2,0.00
20466,APPN10392004344,Male,19/06/80,27/08/16,C10006,A,COM0007216,A,4.0,2500.0,B003,G,Y,S133,B,0.0,68000.0,5.0,13.8,1573.0,10,0.26
20467,APPO70315349449,Male,02/06/84,27/08/16,C10006,A,COM0000013,A,1.0,5000.0,B007,G,Y,S159,C,0.0,90000.0,4.0,13.0,2414.0,10,20.84
20468,APPP60479625518,Male,06/05/89,27/08/16,C10001,A,COM0047543,A,4.0,2500.0,B019,G,Y,S133,B,0.0,30000.0,5.0,16.2,734.0,7,1.09
20469,APPQ90036874638,Male,20/08/86,27/08/16,C10003,A,COM0006086,A,4.0,2000.0,B016,G,Y,S141,C,0.0,34000.0,4.0,18.2,1001.0,4,0.21
20470,APPR70922048715,Female,26/07/85,27/08/16,C10007,A,COM0001338,A,4.0,1600.0,B002,P,Y,S133,C,0.0,24000.0,4.0,31.0,495.0,2,0.00
20471,APPS10762582823,Male,22/06/80,27/08/16,C10017,B,COM0029248,A,4.0,2800.0,B010,G,Y,S133,B,1000.0,5000.0,2.0,15.2,243.0,7,2.61
20472,APPT40389989905,Male,26/03/87,27/08/16,C10006,A,COM0010886,A,4.0,1800.0,B003,G,Y,S133,C,0.0,29000.0,4.0,28.8,598.1,2,0.01
20473,APPU30054986045,Female,16/03/76,27/08/16,C10012,A,COM0028883,C,4.0,1530.0,B001,P,N,S161,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20474,APPV90225987105,Male,08/05/67,27/08/16,C10102,C,COM0002610,A,4.0,5000.0,B003,G,Y,S133,B,700.0,20000.0,3.0,16.1,550.0,7,4.65
20475,APPW20439912215,Female,22/08/86,27/08/16,C10001,A,COM0034707,A,4.0,5000.0,B003,G,N,S158,B,2500.0,0.0,0.0,0.0,0.0,0,0.50
20476,APPX80622677341,Female,28/08/80,27/08/16,C10014,B,COM0004565,C,4.0,2000.0,B004,P,N,S133,B,1000.0,0.0,0.0,0.0,0.0,0,0.57
20477,APPY80104139446,Male,14/05/91,27/08/16,C10011,B,COM0002986,C,4.0,1300.0,B001,P,Y,S159,B,0.0,10000.0,3.0,18.2,363.0,2,0.00
20478,APPZ60713888549,Male,16/08/94,27/08/16,C10015,C,COM0032087,A,4.0,1800.0,B022,G,Y,S122,C,0.0,27000.0,4.0,35.5,1060.0,2,0.14
20479,APPA90690639646,Male,05/12/79,27/08/16,C10001,A,COM0000202,A,4.0,3500.0,B004,P,Y,S133,C,0.0,62000.0,4.0,16.6,1278.8,4,1.33
20480,APPD20007206918,Female,20/12/74,27/08/16,C10009,B,COM0026587,C,4.0,4600.0,B027,G,N,S127,B,2000.0,0.0,0.0,0.0,0.0,0,3.54
20481,APPE70892795024,Male,01/01/84,27/08/16,C10018,C,COM0040211,C,4.0,2700.0,B004,P,Y,S133,C,0.0,48000.0,4.0,15.9,990.0,2,1.62
20482,APPF40858241131,Male,02/07/87,27/08/16,C10019,B,COM0053390,C,4.0,2500.0,B010,G,Y,S133,C,0.0,40000.0,4.0,18.0,825.0,2,0.81
20483,APPG10552699213,Male,01/09/96,27/08/16,C10014,B,COM0000880,A,4.0,102000.0,B003,G,Y,S143,C,0.0,180000.0,5.0,15.2,2970.0,2,0.26
20484,APPH10317825331,Male,06/08/87,27/08/16,C10005,A,COM0000907,A,4.0,2100.0,B002,P,Y,S122,B,500.0,17000.0,4.0,28.5,597.0,2,0.24
20485,APPI90493144417,Female,18/11/84,27/08/16,C10039,B,COM0048249,B,4.0,20000.0,B002,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,7,0.69
20486,APPJ10415673535,Female,19/07/84,27/08/16,C10003,A,COM0004731,B,4.0,1900.0,B014,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,2,0.08
20487,APPK40601236617,Male,11/02/80,27/08/16,C10004,A,COM0004338,B,4.0,2560.0,B002,P,Y,S133,C,0.0,39000.0,4.0,27.0,1337.0,7,0.63
20488,APPL30594832735,Female,22/05/88,27/08/16,C10004,A,COM0038304,A,4.0,2500.0,B002,P,Y,S159,C,0.0,38000.0,4.0,19.0,1136.0,4,0.65
20489,APPM80912435849,Female,06/09/87,27/08/16,C10001,A,COM0000791,B,4.0,4500.0,B003,G,N,S133,B,0.0,0.0,0.0,0.0,0.0,10,2.43
20490,APPN70378748939,Female,15/06/95,27/08/16,C10004,A,COM0009616,A,4.0,870.0,B001,P,N,S134,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20491,APPO50134805027,Female,31/01/91,27/08/16,C10003,A,COM0039533,A,4.0,1300.0,B021,P,N,S122,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20492,APPQ20197521226,Female,31/01/91,27/08/16,C10003,A,COM0039531,A,4.0,1500.0,B015,P,N,S122,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20493,APPR70418626334,Male,09/10/87,27/08/16,C10006,A,COM0026561,B,4.0,2700.0,B005,P,Y,S122,B,1000.0,20000.0,3.0,18.2,725.0,7,0.74
20494,APPT70515574535,Female,10/02/89,27/08/16,C10002,A,COM0036670,A,4.0,1150.0,B001,P,N,S133,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20495,APPU20622661617,Female,19/11/94,27/08/16,C10025,A,COM0030233,C,4.0,1000.0,B023,G,N,S153,C,0.0,0.0,0.0,0.0,0.0,0,0.00
20496,APPV70091947721,Male,25/07/92,27/08/16,C10001,A,COM0029396,A,4.0,2600.0,B007,G,Y,S143,B,0.0,10000.0,2.0,18.6,412.5,7,0.80
20500,APPA50637369225,Male,16/09/84,28/08/16,C10001,A,COM0039458,A,4.0,3353.0,B004,P,Y,S122,B,486.6,45000.0,4.0,18.0,928.1,7,1.89
20501,APPB10147335309,Female,03/07/93,28/08/16,C10001,A,COM0000134,C,4.0,1609.7,B004,P,N,S133,B,0.0,0.0,0.0,0.0,0.0,0,0.00
20502,APPC90392207418,Male,19/06/90,28/08/16,C10003,A,COM0003378,A,4.0,2350.0,B015,P,Y,S122,B,0.0,10000.0,1.0,23.2,825.0,2,1.43
20503,APPD60452163543,Male,02/05/87,28/08/16,C10120,C,COM0000053,C,2.0,1800.0,B002,P,Y,S143,B,0.0,20000.0,5.0,15.4,330.0,2,0.01
20504,APPF30366633734,Male,21/09/87,28/08/16,C10002,A,COM0055596,B,4.0,10000.0,B014,P,Y,S133,C,0.0,150000.0,4.0,14.8,3093.8,7,2.68
20505,APPG20880561847,Male,22/02/91,28/08/16,C10002,A,COM0007113,B,4.0,2100.0,B001,P,Y,S143,C,0.0,32000.0,4.0,24.0,1043.0,2,0.28
20507,APPJ80366585133,Male,30/08/94,28/08/16,C10002,A,COM0000004,B,2.0,1800.0,B004,P,Y,S133,B,0.0,15000.0,3.0,13.0,505.0,2,0.04
20508,APPK20689187207,Male,15/07/87,28/08/16,C10005,A,COM0002095,B,4.0,2500.0,B003,G,Y,S133,C,0.0,42000.0,4.0,15.5,1180.0,7,0.80
